emp_no,first_name,last_name,title,dept_name
244662,Oddvar,Falco,Staff,Customer Service
244664,Hatim,Sgarro,Senior Engineer,Production
244671,Chanjung,Staudhammer,Engineer,Research
244673,Kokou,Antonakopoulos,Senior Engineer,Development
244675,Aloys,Barreiro,Engineer,Development
244677,Gift,Ruther,Senior Engineer,Development
244686,Utz,Pietrzykowski,Senior Staff,Research
244705,Maha,Guerreiro,Senior Staff,Finance
244709,Masato,Wendorf,Staff,Marketing
244731,Paloma,Krichel,Senior Engineer,Production
244746,Arvin,Chaudhuri,Senior Staff,Human Resources
244750,Gaurav,Kamble,Technique Leader,Development
244753,Xumin,Lanteri,Senior Engineer,Development
244766,Taizo,Kaltofen,Senior Engineer,Customer Service
244773,Mingdong,Zaiane,Senior Engineer,Development
244780,Domenico,Itzfeldt,Engineer,Production
244783,Roddy,Pollock,Senior Engineer,Production
244784,Aris,Matzen,Senior Staff,Sales
244787,Rosalyn,Talmor,Senior Staff,Sales
244791,Kauko,Olivero,Senior Staff,Sales
244813,Rimli,Poupard,Engineer,Quality Management
244815,Remko,Streit,Engineer,Development
244836,Tianruo,Cairo,Senior Engineer,Development
244860,Florina,Salverda,Engineer,Development
244863,Mohit,Peres,Senior Staff,Customer Service
244877,Jinxi,Montemayor,Senior Engineer,Quality Management
244896,Etsuo,Angiulli,Senior Staff,Marketing
244911,Xudong,Sanella,Staff,Sales
244921,Tru,Berendt,Staff,Marketing
244946,Abdelghani,Lubachevsky,Senior Engineer,Production
244948,Marsha,Masand,Senior Engineer,Research
244958,Maja,Merks,Senior Engineer,Development
244964,Aram,Hasenauer,Senior Staff,Research
244982,Sajjad,Wolniewicz,Senior Engineer,Production
244994,Mingsen,Lambe,Senior Staff,Finance
245010,Xiaoheng,Kabayashi,Senior Engineer,Production
245022,Gen,Xiaoshan,Senior Staff,Sales
245051,Taiji,Slaats,Senior Staff,Marketing
245052,Martina,Gruenwald,Senior Staff,Sales
245056,Guoxiang,Leslie,Engineer,Production
245062,Jayesh,Cyne,Technique Leader,Development
245064,Achilleas,Dayana,Senior Engineer,Development
245065,Ioana,Rosar,Senior Staff,Sales
245080,Mari,Herber,Senior Engineer,Production
245096,Xiadong,Azumi,Senior Engineer,Production
245112,Val,Naudin,Senior Engineer,Production
245114,Matt,Demeyer,Senior Engineer,Development
245132,Gaetan,Hiroyama,Technique Leader,Development
245180,Zorica,Hoppenstand,Senior Staff,Sales
245182,Arup,Perfilyeva,Senior Engineer,Production
245186,Marlo,Trelles,Senior Staff,Sales
245196,Randi,Chartres,Senior Staff,Sales
245202,Toshimori,Munro,Senior Staff,Finance
245203,Kenroku,Hiroyama,Engineer,Development
245252,Phuoc,Brizzi,Senior Engineer,Quality Management
245257,Bernardo,Schiper,Senior Engineer,Development
245258,Arra,Erol,Senior Staff,Sales
245264,Make,Streng,Senior Staff,Sales
245268,Billie,Caine,Engineer,Development
245273,Tianruo,Encarnacion,Engineer,Development
245282,Tokuyasu,Szemeredi,Senior Engineer,Production
245284,Elliott,Maliniak,Senior Staff,Finance
245290,Guther,Hofmeyr,Senior Engineer,Development
245291,Sachem,Srimani,Senior Engineer,Development
245293,Heping,Segond,Senior Engineer,Development
245306,Huai,Yoshimura,Senior Staff,Research
245313,Kwangjo,Crouzet,Senior Engineer,Development
245320,Yishay,Hanabata,Senior Engineer,Production
245338,Faiza,Piazza,Technique Leader,Quality Management
245349,Xiaocheng,Falck,Senior Engineer,Production
245350,Tadanori,Greibach,Technique Leader,Development
245352,Randi,Mattern,Senior Staff,Sales
245362,Owen,Klassen,Senior Engineer,Production
245363,Ewing,Pollock,Senior Staff,Human Resources
245366,Sachar,Rodier,Senior Engineer,Customer Service
245373,Sivanarayana,Spell,Senior Engineer,Production
245381,Krister,Cromarty,Senior Staff,Marketing
245385,Arvind,Michaeli,Senior Engineer,Quality Management
245398,Kazuhisa,Berstel,Engineer,Development
245415,Kasidit,Leuchs,Senior Engineer,Quality Management
245425,Licheng,Schieder,Senior Staff,Sales
245430,Roselyn,Granlund,Senior Staff,Research
245434,Narain,Gulla,Senior Engineer,Development
245444,Moie,Mattern,Senior Staff,Sales
245463,Chenye,Rajcani,Senior Staff,Sales
245474,Brewster,Matheson,Senior Engineer,Development
245491,Tzu,Krychniak,Senior Engineer,Development
245493,Mechthild,Kirkerud,Senior Staff,Research
245503,Lakshmi,Narahara,Senior Engineer,Production
245517,Keiichiro,Koshiba,Senior Engineer,Production
245527,Falguni,Nourani,Senior Engineer,Production
245528,Kristinn,Baumann,Staff,Sales
245530,Mayuko,Poulakidas,Senior Engineer,Quality Management
245535,Xinan,Reeken,Technique Leader,Production
245537,Uri,Broomell,Senior Engineer,Production
245540,Oscal,Bresenham,Senior Engineer,Quality Management
245561,Peternela,Bottner,Senior Staff,Customer Service
245565,Basant,Yeung,Senior Staff,Marketing
245567,Khaled,Anguita,Senior Staff,Marketing
245580,Mohamadou,Kossowski,Senior Staff,Research
245585,Shrikanth,Bellmore,Senior Staff,Finance
245590,Doowon,Honglei,Senior Engineer,Development
245593,Shigeu,Perez,Senior Staff,Sales
245598,Takanari,Remmers,Senior Staff,Sales
245611,Arup,Randi,Senior Staff,Sales
245622,Sergi,Pellegrinelli,Senior Engineer,Production
245634,Berry,Hatcliff,Senior Engineer,Development
245642,Kiyokazu,Sommer,Senior Engineer,Development
245645,Guttorm,Decaestecker,Senior Staff,Customer Service
245653,Padma,Brlek,Senior Staff,Customer Service
245688,Mrinalini,Ambroszkiewicz,Technique Leader,Production
245717,Chinya,Nergos,Senior Engineer,Production
245719,Ayonca,Lowrie,Senior Staff,Sales
245740,Arun,Pelz,Senior Staff,Research
245742,Ohad,Lampe,Senior Staff,Sales
245756,Munenori,Nitto,Senior Staff,Customer Service
245771,Fox,Murtafg,Senior Engineer,Quality Management
245777,Randi,Bultermann,Senior Staff,Finance
245790,Yongmao,Alblas,Senior Staff,Sales
245815,Sahrah,Swick,Engineer,Customer Service
245829,Valter,McConalogue,Senior Engineer,Development
245833,Francesca,Fontan,Senior Engineer,Quality Management
245835,Peternela,Back,Senior Staff,Sales
245837,Poorav,Kermarrec,Senior Engineer,Development
245840,Shan,Beznosov,Senior Staff,Finance
245880,Valdiodio,Giveon,Senior Engineer,Development
245886,Frederique,Herath,Assistant Engineer,Development
245889,Mohamadou,Cappelli,Senior Engineer,Development
245902,Mizuhito,Rajaraman,Senior Staff,Customer Service
245914,Shim,Swick,Technique Leader,Development
245920,Baoqiu,Nishimukai,Senior Staff,Customer Service
245927,Udo,Orlowski,Senior Engineer,Production
245953,Xiaoqiang,Azuma,Technique Leader,Production
245969,Akhilish,Kushner,Senior Staff,Sales
245986,Reinhard,Gargeya,Senior Engineer,Development
245997,Zhongwei,Rusterholz,Senior Staff,Sales
245998,Suvo,Deville,Senior Staff,Finance
246005,Marke,Hanratty,Senior Staff,Sales
246012,Moie,Rusmann,Senior Staff,Finance
246038,Herbert,Pettit,Senior Engineer,Production
246039,Weicheng,Osgood,Senior Staff,Marketing
246041,Maria,Bahl,Senior Staff,Finance
246050,Douadi,Valiente,Engineer,Production
246061,Jaana,Ramsey,Senior Engineer,Production
246062,Divier,Codenie,Senior Engineer,Quality Management
246071,Ortrud,Ramras,Senior Engineer,Production
246073,Karoline,Pietrzykowski,Senior Engineer,Production
246077,Berni,Fordan,Senior Staff,Research
246089,Hironobu,Otillio,Technique Leader,Production
246093,Munehiko,Conti,Senior Engineer,Production
246100,Barry,Weedman,Senior Engineer,Production
246101,Karoline,Sherertz,Senior Staff,Sales
246103,Muneo,Chinal,Senior Engineer,Quality Management
246114,Oscar,Kabayashi,Senior Staff,Research
246134,Nobuyoshi,Belinskaya,Senior Engineer,Development
246140,Duangkaew,Zschoche,Senior Staff,Sales
246149,Guangming,Fargier,Senior Engineer,Development
246155,Phillip,Peak,Senior Staff,Sales
246157,Saddek,Ohori,Senior Engineer,Production
246160,Bilhanan,McFarlin,Senior Engineer,Production
246165,Hironobu,Spinelli,Senior Staff,Sales
246170,Shugo,Zirintsis,Senior Staff,Human Resources
246182,Jahangir,Heydon,Staff,Sales
246198,Aruna,Spataro,Senior Staff,Marketing
246207,Sumali,Piazza,Senior Engineer,Development
246215,Seshu,Anger,Senior Staff,Research
246224,Kenton,Griswold,Senior Engineer,Development
246225,Reuven,Birjandi,Assistant Engineer,Quality Management
246236,Muzhong,Sudkamp,Senior Staff,Research
246240,Gian,Polajnar,Senior Engineer,Quality Management
246249,Jamaludin,Remmele,Senior Engineer,Development
246253,Neven,Jansen,Senior Staff,Sales
246273,Uwe,Poulakidas,Senior Engineer,Development
246289,Owen,Polupanov,Senior Engineer,Production
246295,Kwangyoen,Asmuth,Senior Engineer,Development
246320,Michaela,Bage,Engineer,Development
246322,Kazuhito,Staudhammer,Engineer,Development
246356,Koldo,Pagter,Senior Engineer,Development
246381,Feiyu,Peha,Senior Staff,Sales
246383,Mart,Radivojevic,Senior Staff,Human Resources
246392,Toshimo,Tyugu,Senior Staff,Research
246395,Vasilii,Schwabacher,Senior Engineer,Production
246428,Kwangjo,Velasco,Senior Staff,Marketing
246435,Becky,Merkl,Senior Engineer,Production
246437,Michaela,Badache,Senior Engineer,Quality Management
246446,Arlette,Molenkamp,Engineer,Quality Management
246467,Adel,Nations,Senior Engineer,Production
246482,Tsutomu,Journel,Senior Staff,Sales
246490,Ohad,Farris,Senior Engineer,Production
246498,Matt,Herber,Technique Leader,Development
246505,Hugo,Byoun,Senior Staff,Sales
246510,Chinho,Zedlitz,Engineer,Quality Management
246511,Kokou,Pelz,Senior Engineer,Quality Management
246513,Magy,Parhami,Senior Engineer,Production
246522,Toshimi,Ramras,Senior Engineer,Development
246545,Honesty,Benantar,Senior Staff,Finance
246549,Kwok,Picel,Senior Staff,Human Resources
246556,Hairong,Axelband,Senior Staff,Finance
246559,Gian,Rissanen,Senior Staff,Sales
246566,Heekeun,Eickenmeyer,Senior Engineer,Production
246568,Tianruo,Dymetman,Technique Leader,Quality Management
246571,Kristof,Leuchs,Senior Staff,Finance
246590,Vesna,Panwar,Senior Engineer,Development
246600,Visit,Chachaty,Senior Staff,Customer Service
246622,Shigeu,Valette,Senior Staff,Research
246630,Adib,Markovitch,Engineer,Research
246639,Sergi,Schiettecatte,Senior Engineer,Development
246647,Poorav,Cochrane,Senior Engineer,Production
246651,Mohammed,Heemskerk,Senior Engineer,Production
246658,Hatim,Nitsche,Senior Engineer,Development
246677,Marlo,Stellhorn,Staff,Finance
246692,Lansing,Conti,Senior Staff,Sales
246700,Bodh,Cools,Senior Engineer,Production
246709,Pohua,Sundgren,Senior Engineer,Production
246717,Sham,Benzmuller,Senior Staff,Sales
246720,Sreekrishna,Quaggetto,Senior Engineer,Production
246722,Jouni,Heemskerk,Staff,Customer Service
246739,Takahito,Llado,Senior Staff,Human Resources
246743,Zhonghua,Bridgland,Senior Staff,Customer Service
246756,Suvo,Schwartzburd,Senior Staff,Sales
246765,Oguz,Osgood,Senior Engineer,Production
246775,Jixiang,Kamber,Senior Staff,Marketing
246782,Torsten,Hettesheimer,Technique Leader,Production
246783,Sariel,Garigliano,Senior Staff,Sales
246794,Marlo,Rebaine,Technique Leader,Development
246812,Goa,Jonsson,Senior Engineer,Development
246817,Taegyun,Czaja,Senior Engineer,Development
246834,Gladys,Dusink,Senior Staff,Research
246839,Zhanqiu,Yoshimura,Senior Engineer,Production
246851,Isamu,Farris,Engineer,Production
246854,Roddy,Gips,Engineer,Development
246858,Dannz,Swist,Senior Engineer,Development
246866,Huican,Carrera,Senior Engineer,Development
246873,Shaz,Vilarrasa,Technique Leader,Development
246881,Atreyi,Karcich,Senior Engineer,Production
246901,Khue,Heinisuo,Senior Engineer,Production
246904,Carrsten,Armand,Senior Staff,Sales
246915,Masamitsu,Pollock,Senior Engineer,Quality Management
246919,Menkae,Perin,Senior Staff,Sales
246930,Kitty,Anguita,Senior Engineer,Development
246947,Arvind,Montemayor,Engineer,Development
246957,Juichirou,Gini,Senior Engineer,Production
246959,Tomoyuki,Lindenbaum,Senior Staff,Sales
246979,Youjian,Wuwongse,Senior Staff,Finance
246984,Taizo,Fraisse,Senior Staff,Human Resources
246997,Jaewon,Aloia,Senior Staff,Research
247055,Fan,Peris,Senior Engineer,Production
247056,Syozo,Figueira,Senior Staff,Sales
247060,Pranay,Bamford,Senior Staff,Customer Service
247065,Shakhar,Zedlitz,Technique Leader,Production
247084,Collette,Yurek,Senior Engineer,Development
247086,Boaz,Mundy,Senior Staff,Sales
247104,Jinya,Schnelling,Senior Staff,Sales
247116,Adil,Lambe,Senior Engineer,Production
247118,Khaled,Panwar,Senior Engineer,Production
247135,Yaghout,Bage,Engineer,Development
247168,Taisook,Barriga,Technique Leader,Production
247170,Wonhee,Lanteri,Senior Staff,Human Resources
247185,Yishai,Stifter,Engineer,Customer Service
247198,Conrado,Zultner,Staff,Research
247206,Jordanka,Ishibashi,Senior Staff,Marketing
247210,Guoxiang,Kuzuoka,Senior Staff,Finance
247216,Georg,Bazzichi,Senior Engineer,Development
247220,Aimee,Miyakawa,Staff,Sales
247232,Mariangiola,Mandelberg,Senior Engineer,Production
247256,Patricio,Reutenauer,Senior Staff,Sales
247284,Gina,Otillio,Senior Engineer,Development
247299,Yinlin,Whitcomb,Senior Engineer,Research
247306,Berry,Rosaz,Senior Staff,Customer Service
247311,Pranay,Bolsens,Senior Staff,Marketing
247315,Fei,Lorho,Senior Staff,Sales
247318,Sarita,Baek,Senior Engineer,Development
247323,Shaz,Godskesen,Senior Staff,Marketing
247332,Hugo,Gerlach,Engineer,Development
247335,Dante,Bottner,Engineer,Production
247338,Giri,Pardalos,Senior Engineer,Production
247377,Yurij,Bondorf,Senior Engineer,Development
247400,Huei,Chappelet,Senior Engineer,Development
247401,Sudharsan,Iivonen,Senior Staff,Human Resources
247408,Aamod,Perez,Senior Engineer,Development
247410,Arif,Spataro,Engineer,Production
247411,Anyuan,Hedayat,Senior Staff,Sales
247412,Jaihie,Brodie,Senior Staff,Research
247427,Uinam,Schaaf,Senior Engineer,Development
247442,Mantis,Fordan,Senior Engineer,Quality Management
247449,Anneli,Percebois,Engineer,Production
247453,Khoa,Flasterstein,Senior Staff,Research
247458,Minghong,Monkewich,Staff,Customer Service
247472,Mayuko,Rossi,Senior Engineer,Development
247477,Alenka,Kropp,Senior Staff,Sales
247485,Mrinalini,Luby,Senior Staff,Marketing
247502,Yinlin,Iivonen,Senior Staff,Sales
247518,Yefim,Siprelle,Senior Engineer,Research
247537,Muzhong,Eldridge,Senior Engineer,Production
247538,Fatemeh,Verspoor,Senior Staff,Sales
247540,Parviz,Murthy,Staff,Customer Service
247559,Yechezkel,Szilard,Senior Staff,Finance
247577,Yuqun,Pileggi,Senior Engineer,Research
247590,Venkatesan,Chinen,Senior Engineer,Development
247594,Paraskevi,Showalter,Senior Engineer,Production
247634,Shiv,Axelband,Engineer,Development
247645,Feiyu,Sundgren,Engineer,Development
247667,Pranjal,Egerstedt,Technique Leader,Production
247677,Weidon,Kavvadias,Senior Staff,Human Resources
247678,Vugranam,Khalid,Senior Engineer,Production
247681,Alejandra,Muniz,Senior Engineer,Production
247689,Gennadi,Fadgyas,Senior Engineer,Development
247702,Elzbieta,Vidal,Technique Leader,Development
247706,Goa,Sethi,Senior Staff,Research
247714,Vivian,Swist,Senior Staff,Sales
247715,Harjit,Scharstein,Senior Staff,Sales
247722,Roselyn,Molenkamp,Staff,Research
247729,Filipp,Morris,Senior Engineer,Research
247731,Khatoun,Kopetz,Engineer,Production
247761,Kazunori,Bresenham,Senior Engineer,Production
247763,Remzi,Cincotta,Senior Engineer,Development
247769,Vugranam,Melton,Senior Engineer,Development
247774,Pranay,Jeansoulin,Senior Engineer,Production
247777,Shen,Herath,Senior Engineer,Quality Management
247784,Ortrud,Kaelbling,Senior Staff,Customer Service
247790,Goo,Apsitis,Senior Engineer,Development
247807,Aemilian,Azumi,Technique Leader,Development
247808,Sadun,Mitina,Senior Engineer,Production
247817,Chaoyi,Morrow,Senior Engineer,Development
247826,Xiaoheng,Kopetz,Senior Staff,Human Resources
247827,Arif,Lund,Senior Staff,Sales
247855,Shao,Yamaashi,Senior Staff,Sales
247858,Conor,Fritzsche,Senior Engineer,Production
247860,Inderjeet,Ruther,Senior Staff,Sales
247863,Pranav,Bugaenko,Senior Engineer,Development
247872,Ger,Imataki,Senior Staff,Sales
247876,Felicidad,Beetstra,Senior Engineer,Production
247877,Amabile,Jarecki,Senior Staff,Customer Service
247878,Doohun,Peha,Senior Staff,Sales
247880,Saniya,Oxenboll,Staff,Sales
247887,Ashish,Preusig,Senior Staff,Sales
247898,Karoline,Krohn,Senior Staff,Research
247900,Tuval,Denis,Senior Engineer,Development
247910,Mohan,Merli,Senior Engineer,Production
247919,Volkmar,Piveteau,Senior Engineer,Quality Management
247920,Shunichi,Miculan,Senior Staff,Research
247942,Marjo,Merle,Engineer,Production
247959,Moni,Piancastelli,Technique Leader,Development
247963,Charlene,Back,Senior Engineer,Development
247967,Denny,Varker,Technique Leader,Development
247968,Pintsang,Zweizig,Senior Staff,Sales
247971,Berni,Zweizig,Senior Staff,Marketing
247973,Xuejun,Simmel,Senior Engineer,Production
247984,Gaetan,Srimani,Senior Staff,Customer Service
248000,Turgut,Thorensen,Engineer,Development
248012,Shirish,Menhoudj,Senior Engineer,Development
248019,Adel,McDermid,Senior Staff,Human Resources
248023,Sverrir,Badache,Senior Engineer,Development
248035,Chikako,Maraist,Engineer,Production
248038,Golgen,Stellhorn,Senior Engineer,Development
248049,Lunjin,Henseler,Engineer,Production
248050,Conrado,Simmen,Senior Staff,Research
248056,Suzette,Kroha,Senior Engineer,Production
248063,Lidong,Genther,Technique Leader,Research
248066,JiYoung,Hebden,Senior Engineer,Quality Management
248083,Zdislav,Wielonsky,Technique Leader,Production
248084,Noritoshi,Renear,Engineer,Development
248085,Emdad,Marciano,Senior Engineer,Quality Management
248087,Christoph,Engelmann,Senior Engineer,Development
248092,Macha,Marzano,Senior Staff,Research
248130,Jacqueline,Bahr,Senior Staff,Marketing
248134,Fayez,Bernardeschi,Technique Leader,Production
248172,Alassane,Couchot,Senior Staff,Customer Service
248219,Parviz,Levasseur,Senior Engineer,Production
248224,Baruch,Ranta,Senior Staff,Finance
248227,Zhiguo,Spell,Senior Engineer,Development
248232,Hinrich,Rodiger,Staff,Customer Service
248233,Annemarie,Dayana,Technique Leader,Development
248259,Tze,Serre,Senior Engineer,Production
248264,Niteen,Ligten,Senior Engineer,Production
248277,Yinlin,Boyle,Senior Staff,Marketing
248292,Arunas,Bugrara,Senior Engineer,Production
248295,Francesca,Rathonyi,Senior Staff,Customer Service
248303,Subir,Hambrick,Senior Engineer,Development
248304,Xiaoshan,Krohn,Senior Engineer,Production
248310,Christophe,Ratnakar,Senior Engineer,Development
248320,Phuoc,Rehfuss,Senior Engineer,Production
248324,Rimli,Minakawa,Senior Engineer,Production
248327,Xuejia,Siprelle,Senior Staff,Research
248335,Gaetan,Tibblin,Technique Leader,Development
248336,Amstein,Vitiello,Senior Staff,Marketing
248340,Maris,Dalphin,Engineer,Development
248361,Luigi,Axelband,Senior Staff,Customer Service
248374,Dipankar,Speckmann,Senior Engineer,Development
248377,Felicidad,Luks,Senior Engineer,Development
